material_id,pretty_formula,formula_anonymous
mp-29524,K3BiO3,AB3C3
mp-29542,K4Bi2O5,A2B4C5
mp-29644,GeBi4Te7,AB4C7
mp-29680,Ta2Bi4O11,A2B4C11
mp-30097,Bi2Te7Cl8,A2B7C8
mp-30130,Bi4I2O5,A2B4C5
mp-30200,Bi2CO5,AB2C5
mp-30205,Cr2(Bi2O5)3,A2B6C15
mp-30212,La5Bi3Br,AB3C5
mp-30447,Sr9Cd4Bi9,A4B9C9
mp-30455,HoBiPt,ABC
mp-30457,LuNiBi,ABC
mp-30921,Y6CoBi2,AB2C6
mp-30988,KBiO2,ABC2
mp-31042,Ca9Mn4Bi9,A4B9C9
mp-31289,Bi5NO10,AB5C10
mp-31383,Hf6CoBi2,AB2C6
mp-31406,Bi2TeSe2,AB2C2
mp-31462,Er5BiPt2,AB2C5
mp-33444,Sr5(BiO4)3,A3B5C12
mp-34036,NbBi3O7,AB3C7
mp-36539,KBiSe2,ABC2
mp-38292,Sm(BiTe2)2,AB2C4
mp-504646,In5(BiS4)3,A3B5C12
mp-505042,Cu(BiO2)2,AB2C4
mp-505201,Mn(Bi3O5)4,AB12C20
mp-505564,Bi2Se4Cl7,A2B4C7
mp-510113,Mn5(NiBi2)2,A2B4C5
mp-530409,Hf3(Bi5Cl9)2,A3B10C18
mp-531975,Zr3(Bi5Br9)2,A3B10C18
mp-540687,Ge3(BiTe3)2,A2B3C6
mp-541433,Cd(BiO2)2,AB2C4
mp-541979,Bi9Rh2I3,A2B3C9
mp-542522,Bi14PdBr16,AB14C16
mp-545539,Pr2BiO2,AB2C2
mp-552098,Bi2SeO2,AB2C2
mp-554310,TlBiS2,ABC2
mp-554445,Bi5IO7,AB5C7
mp-555117,Cs2Bi4O7,A2B4C7
mp-555225,Bi2Rh2O7,A2B2C7
mp-555313,ScBiO3,ABC3
mp-556210,Bi2CO5,AB2C5
mp-556586,Bi2Mo2O9,A2B2C9
mp-556712,Ga2BiS4,AB2C4
mp-556892,InBiO3,ABC3
mp-557619,Bi14Te13S8,A8B13C14
mp-557724,KBiF6,ABC6
mp-558215,Bi10(MoO8)3,A3B10C24
mp-558392,Bi2Ir2O7,A2B2C7
mp-558672,Si3Bi2O9,A2B3C9
mp-558751,Ca(BiO2)2,AB2C4
mp-559154,Ti4Bi2O11,A2B4C11
mp-559264,Bi2PdO4,AB2C4
mp-559498,K9Bi5O13,A5B9C13
mp-559631,Bi6Rh12O29,A6B12C29
mp-559634,Ni3(BiS)2,A2B2C3
mp-560085,Bi24Cl10O31,A10B24C31
mp-561165,VBi2O5,AB2C5
mp-561290,K2BiF5,AB2C5
mp-567422,GdNiBi,ABC
mp-568501,SrCdBi2,ABC2
mp-569111,Sr14MnBi11,AB11C14
mp-569237,Ga(BiCl)4,AB4C4
mp-569411,La3ScBi5,AB3C5
mp-569743,Ti4MnBi2,AB2C4
mp-569791,Pr3MnBi5,AB3C5
mp-569822,Bi(W2Cl5)3,AB6C15
mp-569871,Tm6CoBi2,AB2C6
mp-570149,Ca14MnBi11,AB11C14
mp-570213,LiMgBi,ABC
mp-570271,Ti4FeBi2,AB2C4
mp-570417,Bi6PtCl10,AB6C10
mp-571219,Tl3BiI6,AB3C6
mp-573119,BiRhO3,ABC3
mp-581814,Ca21(Mn2Bi9)2,A4B18C21
mp-581875,Ta3Bi7O18,A3B7C18
mp-583499,Bi6PtBr10,AB6C10
mp-607291,Cu3BiS3,AB3C3
mp-620271,GdBiPt,ABC
mp-623135,Bi3(TeCl5)2,A2B3C10
mp-624214,Cs3Bi2I9,A2B3C9
mp-631463,CuTcBi,ABC
mp-631482,BiMoRh,ABC
mp-635020,Cs6Bi4O9,A4B6C9
mp-640825,Sr5(InBi3)2,A2B5C6
mp-642190,Ni3(BiS)2,A2B2C3
mp-650619,Cs3Bi7Se12,A3B7C12
mp-667426,Bi2Te2O7,A2B2C7
mp-673020,Bi(PO3)4,AB4C12
mp-673116,Bi5(PO4)6,A5B6C24
mp-674646,Ca4Bi6O13,A4B6C13
mp-675023,Co8(BiO4)5,A5B8C20
mp-675170,Yb3(Bi7Te12)2,A3B14C24
mp-675214,Rb2Bi3F11,A2B3C11
mp-675245,Bi6W4O21,A4B6C21
mp-675353,Sm3(Bi7Te12)2,A3B14C24
mp-675477,Sn4Bi2Se7,A2B4C7
mp-675592,Ca(Bi2O3)2,AB4C6
mp-675634,KBi2F7,AB2C7
mp-675724,BiTeO4,ABC4
mp-675786,Cu3(BiI4)4,A3B4C16
mp-675881,RbBiF4,ABC4
mp-676312,YbBiO3,ABC3
mp-676611,Bi7(S3Cl)3,A3B7C9
mp-676668,Bi8(P2O9)3,A6B8C27
mp-677162,Yb(BiTe2)2,AB2C4
mp-677295,Co(Bi3O5)4,AB12C20
mp-677596,Sn(BiTe2)2,AB2C4
mp-679989,Bi(Mo2Cl5)3,AB6C15
mp-680181,Bi2Pb2S5,A2B2C5
mp-680466,InBi37Br48,AB37C48
mp-680539,K11(In2Bi3)3,A6B9C11
mp-684055,Tl7Bi3I16,A3B7C16
mp-684495,Bi(PO3)4,AB4C12
mp-685855,Nb3(Bi5Cl9)2,A3B10C18
mp-686183,Zn(Bi25O38)2,AB50C76
mp-690540,V2Bi4O11,A2B4C11
mp-691119,Bi14MoO24,AB14C24
mp-694856,V2Bi8O17,A2B8C17
mp-705013,CrBi8O15,AB8C15
mp-744682,Cr8Bi4O29,A4B8C29
mp-752685,ZrBiO4,ABC4
mp-752949,BiOF,ABC
mp-753380,La(BiO2)2,AB2C4
mp-753429,Li4Bi2S7,A2B4C7
mp-753455,BiOF3,ABC3
mp-753520,Li3BiS3,AB3C3
mp-753640,BiRu2O7,AB2C7
mp-753720,Li3BiS3,AB3C3
mp-753795,Li3BiO3,AB3C3
mp-754107,Y(BiO2)3,AB3C6
mp-754300,HoBiO3,ABC3
mp-754693,Lu(BiO2)3,AB3C6
mp-754798,Bi2SeO6,AB2C6
mp-755121,TiBi2O5,AB2C5
mp-755216,TmBiO3,ABC3
mp-755419,Bi2TeO2,AB2C2
mp-755478,CdBiO3,ABC3
mp-755691,Li2BiO2,AB2C2
mp-756112,Co(BiO3)2,AB2C6
mp-756400,NdBiO4,ABC4
mp-756718,Li4Bi2O5,A2B4C5
mp-757507,Sm3Bi5O12,A3B5C12
mp-757587,Dy5Bi11O24,A5B11C24
mp-757715,Tb(BiO2)3,AB3C6
mp-757766,FeBi25O39,AB25C39
mp-757785,Bi12PbO19,AB12C19
mp-758626,Bi17(WO11)3,A3B17C33
mp-760121,Bi12Rh12O41,A12B12C41
mp-760319,Bi5O7F,AB5C7
mp-760400,Na5BiO5,AB5C5
mp-761090,Na3BiO3,AB3C3
mp-761108,BiOF,ABC
mp-761686,Na2BiO3,AB2C3
mp-761704,Bi4O5F2,A2B4C5
mp-766035,Bi12Cl5O16,A5B12C16
mp-766390,Li5BiS4,AB4C5
mp-766877,Si6Bi9O26,A6B9C26
mp-767265,V(Bi5O8)5,AB25C40
mp-767410,Bi6P2O15,A2B6C15
mp-768221,YBiO3,ABC3
mp-768229,Li2BiS3,AB2C3
mp-768310,LaBiO3,ABC3
mp-768467,Bi2(SO4)3,A2B3C12
mp-768468,In2Bi2O7,A2B2C7
mp-768490,Bi2(SO4)3,A2B3C12
mp-768986,Li5BiO4,AB4C5
mp-768992,Li6Bi2O7,A2B6C7
mp-769002,Li2BiO3,AB2C3
mp-769004,Li3BiO4,AB3C4
mp-769006,Li(Bi3O5)4,AB12C20
mp-769008,Li4Bi3O8,A3B4C8
mp-769019,Li(BiO2)2,AB2C4
mp-769359,Y2Bi2O7,A2B2C7
mp-769364,Dy(BiO2)3,AB3C6
mp-769405,Ho(Bi3O5)4,AB12C20
mp-769643,Y(Bi3O5)4,AB12C20
mp-769650,Zr2Bi2O7,A2B2C7
mp-769673,Tb2Bi2O7,A2B2C7
mp-770464,LaBiO4,ABC4
mp-772189,Bi3Ir3O11,A3B3C11
mp-773100,La2BiO5,AB2C5
mp-774732,Li5BiS4,AB4C5
mp-777294,Bi2(SO4)3,A2B3C12
mp-777789,Na11Bi5O16,A5B11C16
mp-777964,Na2BiO3,AB2C3
mp-778604,Li3BiO3,AB3C3
mp-780246,Na2Bi4O7,A2B4C7
mp-780721,Na4Bi2O5,A2B4C5
mp-850220,Si6BiO14,AB6C14
mp-862752,SmBiPd2,ABC2
mp-863367,KBiO3,ABC3
mp-863374,BiTeO4,ABC4
mp-863707,KNa2Bi,ABC2
mp-864898,Na2TlBi,ABC2
mp-865101,NaLi2Bi,ABC2
mp-865736,YbBiPd2,ABC2
mp-866311,Bi3BrO4,AB3C4
mp-867544,Na4Bi2O5,A2B4C5
mp-867605,Y(Bi5O8)3,AB15C24
mp-867787,RbTl2Bi,ABC2
mp-867839,Ta7BiO19,AB7C19
mp-961721,HfBiRh,ABC
mp-961722,TiBiRh,ABC
mp-972400,TmBiPd2,ABC2
mp-972408,UBiTe,ABC
mp-972827,SiBiO3,ABC3
mp-974740,NdBiO3,ABC3
mp-977540,CaBiPd2,ABC2
mp-977592,Bi2Rh3S2,A2B2C3
mp-978997,Sm(NiBi)2,AB2C2
mp-982040,KBiO3,ABC3
mp-983578,CsBiO3,ABC3
mp-998363,NiBiO3,ABC3
mp-998527,NiBiO3,ABC3
mvc-10196,CuBiO4,ABC4
mvc-10355,Bi3P3O13,A3B3C13
mvc-10452,MgBi4O9,AB4C9
mvc-10478,CaBi4O9,AB4C9
mvc-10485,ZnBi4O9,AB4C9
mvc-11632,VBiO5,ABC5
mvc-13472,CaBiF6,ABC6
mvc-14357,Zn3Bi2O7,A2B3C7
mvc-15207,Ta2Bi2O9,A2B2C9
mvc-15870,MgBiF5,ABC5
mvc-16196,Zn2Bi2O5,A2B2C5
mvc-16273,Zn(BiO2)2,AB2C4
mvc-1660,Ca(BiO3)2,AB2C6
mvc-1661,Zn(BiO3)2,AB2C6
mvc-2868,Zn(BiO2)4,AB4C8
mvc-3359,Ca3Bi2O7,A2B3C7
mvc-3416,ZnBiF5,ABC5
mvc-3479,YBiO3,ABC3
mvc-3850,CaBiO3,ABC3
mvc-3874,ZnBiO3,ABC3
mvc-4822,MgBi2O5,AB2C5
mvc-5345,BiP2O7,AB2C7
mvc-6066,Ca(BiO2)2,AB2C4
mvc-6148,Zn(BiO2)2,AB2C4
mvc-6262,Mg(BiO2)2,AB2C4
mvc-6273,YBi3F15,AB3C15
mvc-6512,Mg(BiO2)2,AB2C4
mvc-6554,Zn(BiO2)2,AB2C4
mvc-7276,Ca(BiO2)2,AB2C4
mvc-7493,ReBiO5,ABC5
mvc-7501,BiSbO5,ABC5
mvc-7627,Mg2Bi3O8,A2B3C8
mvc-8689,BiPO5,ABC5
mvc-8775,BiSbO5,ABC5
mvc-8781,Zn(BiO2)4,AB4C8
mvc-9010,CaBi3O7,AB3C7
mvc-9468,Mg(BiO2)2,AB2C4
mvc-9587,Ca(BiO2)2,AB2C4
mvc-9719,Mg(BiO2)2,AB2C4
mp-1008858,NdBiPd,ABC
mp-1009543,DyBiPd,ABC
mp-1013530,Sr3BiP,ABC3
mp-1013558,Ca3BiP,ABC3
mp-1018106,YbBiPt,ABC
mp-1018162,CeBiPt,ABC
mp-1018656,Ca2H3Br,AB2C3
mp-1018691,Eu2H3Br,AB2C3
mp-1018768,Li3LaBi2,AB2C3
mp-1019362,ThBiTe,ABC
mp-1025115,CdIBr,ABC
mp-1025461,PrBrO2,ABC2
mp-1025498,Tb2CBr,ABC2
mp-1025511,NdBrO2,ABC2
mp-1025545,EuBrO2,ABC2
mp-1029517,Li7BiN4,AB4C7
mp-1068340,CsGeBr3,ABC3
mp-1069055,Cu(BrN)2,AB2C2
mp-1069613,Er2BiO2,AB2C2
mp-1070662,Gd2BiO2,AB2C2
mp-1078150,Pd(Br2N)2,AB2C4
mp-1078184,Eu4Bi2O,AB2C4
mp-1079118,Ir(Br3O)2,AB2C6
mp-1080475,Zn(BrN)2,AB2C2
mp-1080527,Sn(Br3N)2,AB2C6
mp-1080767,Eu(BiPd)2,AB2C2
mp-1093578,Ca2HgBi,ABC2
mp-1093583,Na2HgBi,ABC2
mp-1095679,Cu2BrO3,AB2C3
mp-1095880,CsTl2Bi,ABC2
mp-1095979,Li2CdBi,ABC2
mp-1095997,KHg2Bi,ABC2
mp-1096378,SrHg2Bi,ABC2
mp-1096943,CuBrO2,ABC2
mp-1097123,MgBiRh2,ABC2
mp-1097127,NaBiPd2,ABC2
mp-1097889,NiBrO,ABC
mp-1100936,V2Bi8O17,A2B8C17
mp-1101135,Ti2(InBr3)3,A2B3C9
mp-1101209,V5BiO10,AB5C10
mp-1101383,ScBiO3,ABC3
mp-1101457,Ni(BiO3)2,AB2C6
mp-1102865,Li8BiO3,AB3C8
mp-1103060,LiBrN,ABC
mp-1103896,Gd3BiO3,AB3C3
mp-1104120,Bi2Pd3S2,A2B2C3
mp-1104183,Mn(BiSe2)2,AB2C4
mp-1104961,Bi8Pt5I3,A3B5C8
mp-1111133,K3GaBr6,AB3C6
mp-1111155,KTlBr3,ABC3
mp-1111161,K3TlBr6,AB3C6
mp-1111495,K3CeBr6,AB3C6
mp-1112606,Cs3BiF6,AB3C6
mp-1112649,Cs3ScBr6,AB3C6
mp-1113372,Na3GaBr6,AB3C6
mp-1113504,Na3SbBr6,AB3C6
mp-1114615,RbInBr3,ABC3
mp-1120725,CsPbBr3,ABC3
mp-1147647,NaBrO2,ABC2
mp-1173611,Nb(Br3O)2,AB2C6
mp-1176406,Na2BiO3,AB2C3
mp-1178443,Co3BiO8,AB3C8
mp-1178496,Bi6O5F8,A5B6C8
mp-1178757,YBr3O8,AB3C8
mp-1179540,ScBr3O7,AB3C7
mp-1179866,Pr3CBr5,AB3C5
mp-1180168,NaBrO2,ABC2
mp-1180391,Mo3Br6O,AB3C6
mp-1181480,Dy(BrO2)3,AB3C6
mp-1181899,Cd(BrO2)2,AB2C4
mp-1181907,Co(BrO3)2,AB2C6
mp-1182053,CBrN,ABC
mp-1182544,CoBr3N5,AB3C5
mp-1182701,Hg8Br3O4,A3B4C8
mp-1182852,Bi6N5O26,A5B6C26
mp-1183479,BiMoO3,ABC3
mp-1184754,K2RbBi,ABC2
mp-1184970,Li2HgBi,ABC2
mp-1185546,CsRb2Bi,ABC2
mp-1186107,NaBiPd2,ABC2
mp-1188529,Mn7BiO12,AB7C12
mp-1188684,Tb6RuBr10,AB6C10
mp-1189005,Tb6NiBr10,AB6C10
mp-1189076,La5CuBi3,AB3C5
mp-1189524,Tb6IrBr10,AB6C10
mp-1189582,Y5Ni2Bi,AB2C5
mp-1189825,Tb6RhBr10,AB6C10
mp-1190782,LiYbBi,ABC
mp-1192469,Ir(SeBr3)3,AB3C9
mp-1192721,La3IrBr3,AB3C3
mp-1192912,La3RuBr3,AB3C3
mp-1192923,Eu(BiS2)2,AB2C4
mp-1193173,Cs2ZnBr4,AB2C4
mp-1193312,Cs3Er2Br9,A2B3C9
mp-1193874,UBr4O9,AB4C9
mp-1194603,MnBiO3,ABC3
mp-1194717,Bi16Pt11I6,A6B11C16
mp-1194789,Ir(SeBr3)3,AB3C9
mp-1195337,Ir(SeBr3)3,AB3C9
mp-1195597,Ir2(Se3Br2)3,A2B6C9
mp-1195813,NbBr5N2,AB2C5
mp-1196610,CoBr3N5,AB3C5
mp-1197783,ReBi3O8,AB3C8
mp-1198549,Mn16Bi16O45,A16B16C45
mp-1198669,La3Te4Br,AB3C4
mp-1198778,Te6RuBr8,AB6C8
mp-1198802,Zn(BrO6)2,AB2C12
mp-1198882,Y5RuBr9,AB5C9
mp-1200045,Bi6N5O26,A5B6C26
mp-1200099,Rb2ZnBr4,AB2C4
mp-1200374,BiN3O14,AB3C14
mp-1201230,Bi2(Pb2S3)3,A2B6C9
mp-1203586,Tb5RhBr9,AB5C9
mp-1203637,BiN3O14,AB3C14
mp-1205373,Y6CoBr10,AB6C10
mp-1205559,YbInBr3,ABC3
mp-1205907,Ir(Br3N)2,AB2C6
mp-1205914,ErBiRh,ABC
mp-1205982,Pd(Br3N)2,AB2C6
mp-1206023,ZrHBr,ABC
mp-1206103,CsTmBr3,ABC3
mp-1206319,RbCoBr3,ABC3
mp-1206663,GdBrO2,ABC2
mp-1206744,TmBiPd,ABC
mp-1206841,Er6CoBi2,AB2C6
mp-1206913,Yb2Br2O,AB2C2
mp-1207045,Ca2Br2F,AB2C2
mp-1207250,Sr2Br2F,AB2C2
mp-1207375,ErSBr,ABC
mp-1207464,Zn2BiO6,AB2C6
mp-1207770,Y5BiPt2,AB2C5
mp-1207983,U2Br2N,AB2C2
mp-1208727,Sr3Sn4Bi,AB3C4
mp-1209053,Re(Br3N)2,AB2C6
mp-1209055,Sb(Br3N)2,AB2C6
mp-1209072,SbSeBr,ABC
mp-1209279,RbDyBr3,ABC3
mp-1209284,Re3Te4Br3,A3B3C4
mp-1209342,Rb5Tm3Br12,A3B5C12
mp-1209364,Rb3MnBr5,AB3C5
mp-1209518,Rb2SmBr5,AB2C5
mp-1209565,RbSm2Br5,AB2C5
mp-1209588,Pu2Br2O,AB2C2
mp-1209652,Rb2(NbBr3)3,A2B3C9
mp-1209654,Rb2CeBr5,AB2C5
mp-1209777,Pr3PBr3,AB3C3
mp-1209826,Rb3BrF12,AB3C12
mp-1209858,Pr3IrBr3,AB3C3
mp-1209865,NbSeBr,ABC
mp-1209893,NbSBr,ABC
mp-1209903,Re3Br9O2,A2B3C9
mp-1210067,Nd3Cu3Bi4,A3B3C4
mp-1210099,UBrO5,ABC5
mp-1210173,Pr3CoBr3,AB3C3
mp-1210250,Nb3Se5Br7,A3B5C7
mp-1210370,Ni(BrO6)2,AB2C12
mp-1210506,Na3HoBr6,AB3C6
mp-1210531,Pr7(BrO6)3,A3B7C18
mp-1210536,Na3DyBr6,AB3C6
mp-1211242,LiBiF2,ABC2
mp-1211295,KTmBr3,ABC3
mp-1211303,KHg5Br11,AB5C11
mp-1211375,KSr2Br5,AB2C5
mp-1211407,La3Ni3Bi4,A3B3C4
mp-1212039,K2CeBr5,AB2C5
mp-1212141,La7(BrO6)3,A3B7C18
mp-1212221,Ho5BiPd2,AB2C5
mp-1212521,GdSBr,ABC
mp-1212667,Ge19(SbBr)4,A4B4C19
mp-1212780,EuBr2O,ABC2
mp-1212840,Er4OsBr4,AB4C4
mp-1213103,Dy12Co5Bi,AB5C12
mp-1213249,Er5Ni2Bi,AB2C5
mp-1213341,Gd7(BrO6)3,A3B7C18
mp-1213834,Cs3Sc2Br9,A2B3C9
mp-1213927,Ce3PBr3,AB3C3
mp-1214071,Co(BrO6)2,AB2C12
mp-1214168,Cs2CoBr4,AB2C4
mp-1214232,BiWO2,ABC2
mp-1214425,C12BrF9,AB9C12
mp-1214432,Bi12Pb4O21,A4B12C21
mp-1215756,Zr3BiF15,AB3C15
mp-1216528,TlBiS2,ABC2
mp-1216569,Tl4BrCl3,AB3C4
mp-1219236,Re3Br8Cl,AB3C8
mp-1219646,Sc19(RuBr7)4,A4B19C28
mp-1221122,NaBiS2,ABC2
mp-1221147,Na5BrCl4,AB4C5
mp-1221225,Na3BrCl2,AB2C3
mp-1222293,LuBiTe3,ABC3
mp-1222662,Li2MgBi,ABC2
mp-1222679,Li2MnBr4,AB2C4
mp-1223047,Li2UBr6,AB2C6
mp-1223101,La8(BiSb)3,A3B3C8
mp-1223111,La4Bi2Pb,AB2C4
mp-1223136,La8(BiPb)3,A3B3C8
mp-1223436,KBiSe2,ABC2
mp-1223715,K3Nd3Br10,A3B3C10
mp-1223752,K5BrCl4,AB4C5
mp-1224075,K2PtBr6,AB2C6
mp-1224134,K6Bi6O19,A6B6C19
mp-1225212,Fe4Se3Br,AB3C4
mp-1225709,Cu4I3Br,AB3C4
mp-1225798,Cu2BrCl,ABC2
mp-1226049,Fe3(BrO2)8,A3B8C16
mp-1227462,BiTeO4,ABC4
mp-1227492,BiPb2F7,AB2C7
mp-1227510,Bi4IBr3,AB3C4
mp-1227512,Bi4(SeS)3,A3B3C4
mp-1227555,Bi4PPd15,AB4C15
mp-1229208,Cs2Bi4Se7,A2B4C7
mp-1232323,Cu(BiO2)2,AB2C4
mp-1239407,ReBiO5,ABC5
mp-1245781,Mg2BiN3,AB2C3
mp-1246221,Sr3Bi3N5,A3B3C5
mp-1247429,Co3Bi3N5,A3B3C5
mp-1247474,Li3BiN2,AB2C3
mp-22941,CaCuBi,ABC
mp-22953,YbCuBi,ABC
mp-22967,Li2FeBr4,AB2C4
mp-23003,Ce2BiO2,AB2C2
mp-23005,Bi4Te7Pb,AB4C7
mp-23008,PbBrF,ABC
mp-23009,Ca2BrN,ABC2
mp-23015,Cs3Mo2Br9,A2B3C9
mp-23023,LaBrO,ABC
mp-23038,CsVBr3,ABC3
mp-23043,RbPb2Br5,AB2C5
mp-23072,BiBrO,ABC
mp-23318,BiSCl,ABC
mp-23339,NaBrO3,ABC3
mp-23352,Ge(Bi3O5)4,AB12C20
mp-23354,Hg2BrN,ABC2
mp-23370,CuW3Br7,AB3C7
mp-23404,TlBrO4,ABC4
mp-23405,Cs2TeBr6,AB2C6
mp-23411,K2TeBr6,AB2C6
mp-23451,Cs3Cr2Br9,A2B3C9
mp-23453,Hg6Sb5Br7,A5B6C7
mp-23457,PBr2N,ABC2
mp-23501,FeBiO3,ABC3
mp-23543,Hg5(BrO2)2,A2B4C5
mp-25960,Bi(PO3)4,AB4C12
mp-26074,Bi2(PO4)3,A2B3C12
mp-26210,BiP2O7,AB2C7
mp-26286,Bi2(PO4)3,A2B3C12
mp-27218,Ge(BrF5)2,AB2C10
mp-27246,LuSBr,ABC
mp-27251,Bi2TeO6,AB2C6
mp-27318,Sb3(BrF8)2,A2B3C16
mp-27428,KBrO4,ABC4
mp-27451,Tl3PbBr5,AB3C5
mp-27468,U2BiN2,AB2C2
mp-27691,K2PtBr6,AB2C6
mp-27989,CBrN,ABC
mp-28002,Rb3Mn2Br7,A2B3C7
mp-28038,NbTeBr3,ABC3
mp-28084,Rb2PdBr6,AB2C6
mp-28131,C(Se2Br)2,AB2C4
mp-28222,Rb3Sb2Br9,A2B3C9
mp-28287,ReBi3O8,AB3C8
mp-28297,Nd3S2Br5,A2B3C5
mp-28447,Mg(BiO3)2,AB2C6
mp-28518,Tl6SBr4,AB4C6
mp-28532,CrInBr3,ABC3
mp-28592,Li7Br3O2,A2B3C7
mp-28599,Na4Br2O,AB2C4
mp-28680,KGaBr4,ABC4
mp-28765,CBr3F,ABC3
mp-28776,K2UBr5,AB2C5
mp-28830,Na2ZnBr4,AB2C4
mp-28868,Nb3(BiS3)2,A2B3C6
mp-28983,Pd(PbBr3)2,AB2C6
mp-29015,CaThBr6,ABC6
mp-29025,Li5Br2N,AB2C5
mp-29251,Te6Br2O11,A2B6C11
mp-29287,Cs3CoBr5,AB3C5
mp-29327,SmBrO,ABC
mp-29413,Rb3Nb2Br9,A2B3C9
mp-29526,BrNO3,ABC3
mp-29558,Bi3ClO4,AB3C4
mp-29560,La6Si7Br3,A3B6C7
mp-29638,BiTePt,ABC
mp-29684,La5Sb3Br,AB3C5
mp-29733,MgNiBi,ABC
mp-29750,CsMgBr3,ABC3
mp-29763,RbMnBr3,ABC3
mp-29782,Bi2W2O9,A2B2C9
mp-29799,KBiO3,ABC3
mp-29833,Bi2(SeO3)3,A2B3C9
mp-29843,Bi2Se2Cl7,A2B2C7
mp-29881,Ca3SiBr2,AB2C3
mp-29927,Pb7(BrF6)2,A2B7C12
mp-29995,La3SiBr3,AB3C3
mp-30055,Rb3BrO,ABC3
mp-30056,CsCaBr3,ABC3
mp-30062,Cs2PtBr6,AB2C6
mp-30304,Bi3SbO7,AB3C7
mp-30328,Ho6FeBi2,AB2C6
mp-30446,Ca9Cd4Bi9,A4B9C9
mp-30453,DyBiPt,ABC
mp-30454,ErBiPt,ABC
mp-30944,Ce4Ga5Br2,A2B4C5
mp-30945,Ga2PdBr8,AB2C8
mp-31012,K2(NbBr3)3,A2B3C9
mp-31036,CuTe2Br,ABC2
mp-31076,Tl2TeBr6,AB2C6
mp-31278,Ca3(Bi2Pd)4,A3B4C8
mp-31361,EuIBr,ABC
mp-31508,KPb2Br5,AB2C5
mp-33723,BiTeBr,ABC
mp-34326,Li6Br3N,AB3C6
mp-34421,CdBi3O7,AB3C7
mp-35397,Bi2WO8,AB2C8
mp-37919,YCBr,ABC
mp-504821,TlFeBr3,ABC3
mp-504921,Sc7CBr12,AB7C12
mp-505001,Rb3ZnBr5,AB3C5
mp-510347,In5S5Br,AB5C5
mp-540792,Ge2S3Br2,A2B2C3
mp-540977,Bi5IO7,AB5C7
mp-541259,SbBr5F6,AB5C6
mp-541378,CsBiS2,ABC2
mp-541403,Hg7(P2Br3)2,A4B6C7
mp-541667,Nb(SeBr)2,AB2C2
mp-541751,Ni4(Bi4I)3,A3B4C12
mp-541753,Cs2WBr6,AB2C6
mp-545522,CoBiO3,ABC3
mp-545850,VBiO4,ABC4
mp-546027,CrBiO3,ABC3
mp-546279,ScBrO,ABC
mp-548231,FeBiO3,ABC3
mp-553994,Ni3(BiS)2,A2B2C3
mp-554545,Bi2Os2O7,A2B2C7
mp-554768,Sm4Br6O,AB4C6
mp-557738,Li3BiO4,AB3C4
mp-558645,PBr3O,ABC3
mp-559482,Ti2Bi2O7,A2B2C7
mp-559551,Cu4Bi4S9,A4B4C9
mp-560029,Y3BrO4,AB3C4
mp-560165,Cu(BiO2)2,AB2C4
mp-561582,WSBr4,ABC4
mp-567114,Sr(BiPd)2,AB2C2
mp-567573,Rb2UBr6,AB2C6
mp-567644,RbCu2Br3,AB2C3
mp-567718,KTiBr3,ABC3
mp-567731,Nb3Se10Br3,A3B3C10
mp-567780,RbSn2Br5,AB2C5
mp-567915,La3MnBi5,AB3C5
mp-568066,Pr2CBr,ABC2
mp-568269,TmNiBi,ABC
mp-568477,Rb2SbBr6,AB2C6
mp-568819,Bi20(PtBr12)3,A3B20C36
mp-568964,La3MgBi5,AB3C5
mp-569085,Li6Br3N,AB3C6
mp-569348,TlGaBr4,ABC4
mp-569350,La5Sn3Br,AB3C5
mp-569487,Sm2(MnBi2)3,A2B3C6
mp-569830,Te2PdBr6,AB2C6
mp-569853,CsNb4Br11,AB4C11
mp-570022,Ho5Co2Bi,AB2C5
mp-570032,Ca3SiBr2,AB2C3
mp-570099,RbVBr3,ABC3
mp-570537,Ce2Br3N,AB2C3
mp-570930,Bi2Pb2Se5,A2B2C5
mp-570988,La2PBr2,AB2C2
mp-571265,Rb2UBr6,AB2C6
mp-571409,Cs2Li3Br5,A2B3C5
mp-571439,Ce10Ga5Br4,A4B5C10
mp-571440,K2CuBr3,AB2C3
mp-571457,Ti4NiBi2,AB2C4
mp-571465,PbIBr,ABC
mp-571575,Pr5(CBr4)2,A2B5C8
mp-582142,Ce3Bi4Pd3,A3B3C4
mp-582648,RbRe3Br10,AB3C10
mp-582988,Bi12PtCl12,AB12C12
mp-600089,CsPbBr3,ABC3
mp-606680,CsLi2Br3,AB2C3
mp-608595,NaBrO3,ABC3
mp-611153,CaMnBi2,ABC2
mp-617543,Th(InBr3)2,AB2C6
mp-619546,Cs2HgBr4,AB2C4
mp-622491,Pb13(Br3O5)2,A6B10C13
mp-624200,Re3Se4Br,AB3C4
mp-625555,H7BrO3,AB3C7
mp-625578,H5BrO2,AB2C5
mp-625583,H7BrO3,AB3C7
mp-625641,H9BrO4,AB4C9
mp-625653,H9BrO4,AB4C9
mp-629690,Bi2(PbS2)3,A2B3C6
mp-630927,Pb4SeBr6,AB4C6
mp-638685,CsEuBr3,ABC3
mp-647004,TiBrO,ABC
mp-647426,Cs2NpBr6,AB2C6
mp-655631,FeBiO3,ABC3
mp-667198,TiBrO,ABC
mp-667387,Hg8Br3O4,A3B4C8
